date,company_code,pos,neg,neutral
2015-02-06,BRK.A,0.8464264650302362,0.15357353496976378,0.6731753707097893
2015-02-06,GOOG,0.48186822443888755,0.5181317755611125,0.8692115323407092
2015-02-06,GE,0.7162271219781771,0.28377287802182294,0.4994999443200201
2015-02-06,FB,0.26528725398845643,0.7347127460115436,0.4640179221652538
2015-02-06,AAPL,0.553197860804289,0.446802139195711,0.6456958306287665
